,id,text,annotations
473,143062509941833729,J'aime pas miss Bourgogne #tf1,"{'topics': [{'name': 'miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['pas aime'], 'positive_keywords': ['aime']}"
474,143062531940950017,Miss Bourgogne on dirai quelle a 40ans #MissFrance,"{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['40ans'], 'positive_keywords': []}"
475,143062532746252288,Bourgogne : MOCHE #missfrance,"{'topics': [{'name': 'Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
476,143062552287514624,Je ne peux pas regarder l'élection #MissFrance Snif...,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
477,143062555940765696,Mdr elles parlent comme des vraies gamines !!! Enfait elle le sont un peu. ... Joli l'image de Miss France bravo TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
478,143062562878136320,Miss Bourgogne #Heunon #Tf1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
479,143062564329373698,"Miss Guyane ; "" Je fais de l'athlétisme pour éliminée mes toxines "" OK. #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
480,143062587565805568,Election de Miss France 2012 #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
481,143062587721003009,Elle sont trop moche les MissFrance Oo'     OMFG !,"{'topics': [{'name': 'les MissFrance', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
482,143062588941549568,"Pour le moment c'est : Miss Normandie, Midi-Pyrénées et Guadeloupe ! ^^ #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
483,143062589570691073,"Miss Bourgogne, elle fait de la danse de cabaret. #MissFrance #TF1","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
484,143062600207441920,#MissFrance Miss Bourgogne j'aime pas trop,"{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['pas aime'], 'positive_keywords': ['aime']}"
485,143062606469537793,"C'est mon pays ! Fail comme chaque année , Bourgogne represent ! #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
486,143062608809963521,Miss Bourgogne elle est pas top hein..elle a 30 ans #MissFrance,"{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['pas top'], 'positive_keywords': ['top']}"
487,143062614715543552,"Attention Miss Bourgogne, c'est un homme. #missfrance","{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['homme'], 'positive_keywords': []}"
488,143062615978016768,Miss Bourgogne je suis un homme #missfrance,"{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['homme'], 'positive_keywords': []}"
489,143062619576745984,Miss Bourgogne aime les robes à paillettes. -8/10 #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
490,143062626711248897,Miss bourgogne a osé la robe pailette violette =___= #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
491,143062628426723328,Miss Bourgogne est moche ... #MissFrance,"{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
492,143062637968769024,Miss Bourgogne c'est une stripteaseuse ? #TF1,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
493,143062640757972992,"Miss Bourgogne , je ne t'aime pas beaucoup #MissFrance","{'topics': [{'name': 'Miss Bourgogne', 'opinion': 'negative'}], 'negative_keywords': ['pas aime'], 'positive_keywords': ['aime']}"
494,143062644033724416,"Miss Bourgogne est gogo danseuse, Geneviève doit bien se marrer #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
495,143062653554794496,miss Bourgogne obligé il va y avoir des photos choc demain dans les ournaux!!! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
496,143064429569900545,Je l'aime bien Miss Martinique #missfrance,"{'topics': [{'name': 'Miss Martinique', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['aime']}"
497,143064445789286400,La soirée est assurée par DJ Sans Transition. #missfrance,"{'topics': [{'name': 'DJ', 'opinion': 'negative'}], 'negative_keywords': ['transition'], 'positive_keywords': []}"
498,143064452072341505,Languedoc. Ile de france. Guyane. Reunion. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
499,143065966778134529,@MR_SAMOUSH Ouiiii évidamment! ^^  ♥ Allez Miss Picardie! #MissFrance,"{'topics': [{'name': 'Miss Picardie', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['allez']}"
500,143065977578463232,"Miss Pays de Loire, tu me fais penser à Lucy Hale, mais en mieux. #MissFrance","{'topics': [{'name': 'Miss Pays de Loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['mieux']}"
501,143065988953419777,La région Pays de Loire prend chère avec leur miss. #MissFrance,"{'topics': [{'name': 'Pays de Loire', 'opinion': 'negative'}], 'negative_keywords': ['chère'], 'positive_keywords': []}"
502,143065990295597056,Miss Pays De Loire ma région je la soutien bien sur elle est belle rien à dire #missfrance,"{'topics': [{'name': 'Miss Pays De Loire', 'opinion': 'positive'}, {'name': 'Miss Pays De Loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle', 'soutien']}"
503,143065991734243328,"Miss Pays de Loire, oui #TF1","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
504,143065997585297408,Miss Pays de Loire elle connaît la pince à epiler ?! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
505,143065997912457216,Pays de loire ressemble à Anne Hataway ! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
506,143066002882699264,#TF1 #MissFrance Jaime bien Miss Picardie.. :p,"{'topics': [{'name': 'Miss Picardie', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['aime']}"
507,143066003688005632,trop bien Miss Mayotte ! #missfrance,"{'topics': [{'name': 'Miss Mayotte', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['bien']}"
508,143066008310136832,Les Miss France sont toujours parfaites ! #MissFrance,"{'topics': [{'name': 'Les Miss France', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['parfaites']}"
509,143066009883000832,Miss Pays de Loire : Jolie! #MissFrance,"{'topics': [{'name': 'Miss Pays de Loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['jolie']}"
510,143066013796286465,Oh bordel Pays de Loire devrait être voix off pour film X #missfrance,"{'topics': [{'name': 'Pays de Loire', 'opinion': 'negative'}], 'negative_keywords': ['x'], 'positive_keywords': []}"
511,143066014563831808,Moii je diis : Allez Miss Guyane !! Mon petit côté chauvin ressort .. Maiis juste un peu lool.. #MissFrance2012 #TF1,"{'topics': [{'name': 'Miss Guyane', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['allez']}"
512,143066015209762816,"Mathilde, Miss Pays de Loire, 5 bites, 11/20 #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
513,143066029189373952,"Mon Dieu, c'est quoi cette Miss Pays de Loire? On dirait un transsexuel brésilien! #MissFrance","{'topics': [{'name': 'Miss Pays de Loire', 'opinion': 'negative'}, {'name': 'Miss Pays de Loire', 'opinion': 'negative'}], 'negative_keywords': ['transsexuel', 'cette'], 'positive_keywords': []}"
514,143066029252280321,"@Tof_Beaugrand LOL ! #MissFrance  Miss Pays de Loire , c'est une Emmanuel Chain au Féminin ...","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
515,143066030825156610,Miss Pays de Loire a un faux air d'Anne Hathaway. Mais en plus moche. #MissFrance,"{'topics': [{'name': 'Miss Pays de Loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['moche']}"
516,143066030967762945,Épilez les sourcils de miss Pays de Loire . Merci. #missFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
517,143066032314134529,Alsace : 7+ ; Limousin : 4 (dents du bonheur !!) ; Picardie : 6+ ; Mayotte : 6 ; Rhône-Alpes : 5 ; Pays de (la ?) Loire : 5 #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
518,143066036651036672,Bouuuh Miss Pays de Loire ... Hmmm NON #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
519,143066046805442561,"Ohh elles sont bof ce soir ein, a part Miss Gwada elle est so fresh elle #missfrance","{'topics': [{'name': 'Miss Gwada', 'opinion': 'positive'}, {'name': 'Miss Gwada', 'opinion': 'positive'}], 'negative_keywords': ['part bof'], 'positive_keywords': ['bof', 'fresh']}"
520,143066054158069761,je pratique la danse depuis que j'ai des jambes. #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
521,143066067542089728,Miss Pays De Loire est vraiment jolie :) #MissFrance,"{'topics': [{'name': 'Miss Pays De Loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['jolie']}"
522,143066076782137344,"Miss Pays de Loire je l'aime bien, et c'est une danseuse #MissFrance","{'topics': [{'name': 'Miss Pays de Loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['aime']}"
523,143066084671619073,Putain je suis dèg elle est bof miss Pays de Loire... Elle représente mal ma région ! #MissFrance,"{'topics': [{'name': 'miss Pays de Loire', 'opinion': 'negative'}], 'negative_keywords': ['bof'], 'positive_keywords': []}"
524,143066087192399874,Emmanuel Chain ! Ah non Miss Pays de Loire ! Pardon #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
525,143066106230345728,Miss Mayotte si siii!! #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
526,143066113276780544,#MissFrance Emmanuel Chain &gt; Miss Pays de Loire,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
527,143066132155346944,Miss Centre dans les 5 dernières ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
528,143066139776389120,"OOOHMYGOD , Miss Pays de Loire , elle fout quoi ici O_o *Cache ses yeux* #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
529,143066156524244992,La fille pratique la danse depuis toute petite et elle est pas foutue de faire un grand jeté? Ben mewde alow! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
530,143066169769852928,Pays de la loire elle est belle.#Missfrance,"{'topics': [{'name': 'Pays de la loire', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
531,143066178787622912,Tahiti : Ca va #missfrance,"{'topics': [{'name': 'Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['va']}"
532,143066179248979968,Miss Tahiti trop moche #MissFrance,"{'topics': [{'name': 'Miss Tahiti', 'opinion': 'negative'}], 'negative_keywords': ['moche'], 'positive_keywords': []}"
533,143066196592443392,Les musiques adaptées aux régions font très clichées ...Miss Guadeloupe -&gt; à nos actes manqués version des îles ultra bof  #MissFrance,"{'topics': [{'name': 'musiques', 'opinion': 'negative'}, {'name': 'Miss Guadeloupe', 'opinion': 'negative'}], 'negative_keywords': ['clichées', 'bof'], 'positive_keywords': []}"
534,143066207610871808,Miss Bourgogne est passé ou pas ? #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
535,143066217685598208,Tahiti! Magnifique!!! #TF1,"{'topics': [{'name': 'Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['magnifique']}"
536,143066220856479744,Miss Tahiti j'adore ce pays et ça fait parti des raisons cette miss #missfrance,"{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['adore']}"
537,143066228909551618,Miss pays de Loire est la fille d'Emmanuel Chain  #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
538,143066238711635968,Elle est belle Miss Tahiti . #missfrance,"{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
539,143066246987001856,OMG l'accent de Miss Tahiti !!  #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
540,143066247809077248,Ah la miss Tahiti avec son accent ! #traditionRespectée #missFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
541,143066247981047808,Miss Tahiti LOOOOL #missfrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
542,143066254163451904,Teheiura !!! #MissTahiti #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
543,143066259863511040,Miss Tahiti elle est belle mais son accent.... ROFL #TF1,"{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
544,143066261809672194,"Miss Tahiti, mais pourquoi cette année les Miss des îles sont pas belles :( #MissFrance","{'topics': [{'name': 'Miss des îles', 'opinion': 'negative'}], 'negative_keywords': ['pas belles'], 'positive_keywords': ['belles']}"
545,143066270445748224,Miss Tahiti bonnasse comme d'hab  #MissFrance,"{'topics': [{'name': 'Miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['bonnasse']}"
546,143066276183556096,Tahiti : Jolie mais sans plus. missfrance,"{'topics': [{'name': 'Tahiti', 'opinion': 'positive'}, {'name': 'Tahiti', 'opinion': 'negative'}], 'negative_keywords': ['plus'], 'positive_keywords': ['jolie']}"
547,143066283670380544,Jolie la miss Tahiti. #MissFrance,"{'topics': [{'name': 'miss Tahiti', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['jolie']}"
548,143066292486807552,Miss Tahiti aime sauter sur les ponts et faire des danses traditionnelles en se touchant le nez. #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
549,143066298040066048,"Rawata, Miss Tahiti, 3 bites, 12/20 + 3 points de provenance #MissFrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
550,143066301722669057,"Miss Tahiti, non (lol l'accent, elle roule les ""R"") #TF1","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
551,143066306793570304,Moi je suis pour Miss Guyane #MissFrance,"{'topics': [{'name': 'Miss Guyane', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['pour']}"
552,143066307456274432,"Miss Centre ? La plus belle du centre, à priori ; ouais bah juste à priori !  #MissFrance","{'topics': [{'name': 'Miss Centre', 'opinion': 'positive'}], 'negative_keywords': [], 'positive_keywords': ['belle']}"
553,143066308249001984,"Miss Tahiti, jé soui désolé mais tou va devoile rentler chez toi ce soir. #missfrance","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
554,143066309280800768,MDR ! Miss Tahiti la son accent me Kill #MDR #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
555,143066317350645760,Miss Tahiti s'appelle Yawata ?! #Really ?! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
556,143066321767247872,"Les régions style Martinique, Guadeloupe, Tahiti ça fait rêver mais les Miss sont pas belles, faut arrêter le délire ... pardon. #missfrance","{'topics': [{'name': 'Les régions style Martinique, Guadeloupe, Tahiti', 'opinion': 'positive'}, {'name': 'les Miss', 'opinion': 'negative'}], 'negative_keywords': ['pas belles'], 'positive_keywords': ['rêver', 'belles']}"
557,143066321846939648,"Miss Tahiti, danse depuis l'age de 3 ans. #MissFrance #TF1","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
558,143066325487587328,Oua !Miss Tahiti je dois prendre une douche de suite ! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
559,143066327978999808,ah voilà Miss Tahiti! Elle fait du tamouré... c'est étonnant! #MissFrance,"{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
560,143066330038419457,"Et pourquoi y'a pas de jury ""coloré"" à #MissFrance ??","{'topics': [], 'negative_keywords': [], 'positive_keywords': []}"
